name,state,state_conf
NODE_0000154,NON_GA,"[9.141501241436346e-05, 0.9999085849875856]"
hCoV-19/Australia/NSW07/2020|EPI_ISL_413214|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW33/2020|EPI_ISL_427654|2020-03-06,NON_GA,"[0.0, 1.0]"
NODE_0000156,NON_GA,"[7.466613580815495e-09, 0.9999999925333866]"
hCoV-19/Australia/NSW254/2020|EPI_ISL_451519|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW66/2020|EPI_ISL_427646|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW22/2020|EPI_ISL_427649|2020-03-03,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW65/2020|EPI_ISL_427645|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW31/2020|EPI_ISL_417392|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW2155/2020|EPI_ISL_500633|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW2384/2020|EPI_ISL_678309|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW23/2020|EPI_ISL_427650|2020-03-04,NON_GA,"[0.0, 1.0]"
NODE_0000164,NON_GA,"[0.0028410626565708607, 0.9971589373434291]"
hCoV-19/Hungary/41_4/2020|EPI_ISL_1172022|2020-03-03,NON_GA,"[0.0, 1.0]"
NODE_0000165,NON_GA,"[0.002897012790833973, 0.9971029872091659]"
NODE_0000174,NON_GA,"[0.00017516408990604534, 0.999824835910094]"
hCoV-19/Germany/BY-IMB01258/2020|EPI_ISL_732542|2020-03-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/BY-IMB01259/2020|EPI_ISL_732543|2020-03-01,NON_GA,"[0.0, 1.0]"
NODE_0000166,NON_GA,"[0.00011512500204890611, 0.9998848749979511]"
hCoV-19/Canada/BC_5282984/2020|EPI_ISL_418832|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Hong_Kong/HKU-200723-041/2020|EPI_ISL_497808|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Tunisia/COV0880/2020|EPI_ISL_463002|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Tunisia/6736/2020|EPI_ISL_707792|2020-03-31,NON_GA,"[0.0, 1.0]"
NODE_0000173,NON_GA,"[0.0003820034700918385, 0.9996179965299081]"
hCoV-19/Turkey/HSGM-1492/2020|EPI_ISL_437320|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-1497/2020|EPI_ISL_437321|2020-03-19,NON_GA,"[0.0, 1.0]"
NODE_0000170,NON_GA,"[6.9512146325639225e-06, 0.9999930487853674]"
hCoV-19/Taiwan/CGMH-CGU-11/2020|EPI_ISL_417524|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/TSGH-02/2020|EPI_ISL_426630|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/CGMH-CGU-10/2020|EPI_ISL_417523|2020-03-13,NON_GA,"[0.0, 1.0]"
NODE_0000103,NON_GA,"[1.1672519431167426e-06, 0.9999988327480568]"
hCoV-19/Turkey/HSGM-8992/2020|EPI_ISL_429865|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Oman/RESP-20-1189/2020|EPI_ISL_457706|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Bahrein/BAH-07/2020|EPI_ISL_483548|2020-03-14,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Oman/RESP-20-837/2020|EPI_ISL_457704|2020-02-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW217/2020|EPI_ISL_427644|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-8010/2020|EPI_ISL_428722|2020-03-22,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Kuwait/KU12/2020|EPI_ISL_416458|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Oman/RESP-20-1857/2020|EPI_ISL_457937|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Iran/Qom-907/2020|EPI_ISL_1014677|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Iran/GRC-43/2020|EPI_ISL_596453|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Bahrein/BAH-10/2020|EPI_ISL_483551|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Georgia/Tb-82/2020|EPI_ISL_415644|2020-02-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Bahrein/BAH-03/2020|EPI_ISL_483544|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-1450/2020|EPI_ISL_437306|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Oman/RESP-20-797/2020|EPI_ISL_457701|2020-02-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Iran/Tehran-08/2020|EPI_ISL_862078|2020-02-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Denmark/ALAB-SSI103/2020|EPI_ISL_429335|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW09/2020|EPI_ISL_413595|2020-02-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Bahrein/BAH-06/2020|EPI_ISL_483547|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/NSW24/2020|EPI_ISL_417387|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-11518/2020|EPI_ISL_429872|2020-03-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Iran/GRC-70/2020|EPI_ISL_596454|2020-03-08,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-1009/2020|EPI_ISL_437322|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Kuwait/KU18/2020|EPI_ISL_416543|2020-03-02,NON_GA,"[0.0, 1.0]"
NODE_0000153,NON_GA,"[1.8370383984845048e-05, 0.9999816296160152]"
hCoV-19/Germany/BW-ChVir1600/2020|EPI_ISL_729473|2020-02-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Germany/RP-ChVir1672/2020|EPI_ISL_729474|2020-03-01,NON_GA,"[0.0, 1.0]"
NODE_0000150,NON_GA,"[0.004507311620458634, 0.9954926883795414]"
hCoV-19/Kazakhstan/NCB-1/2020|EPI_ISL_435045|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Uganda/UG039/2020|EPI_ISL_737959|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000147,NON_GA,"[0.001627349294365186, 0.9983726507056349]"
hCoV-19/Kuwait/KU09/2020|EPI_ISL_416541|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/United_Arab_Emirates/L0287/2020|EPI_ISL_469276|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000137,NON_GA,"[0.002618996054906717, 0.9973810039450933]"
hCoV-19/Turkey/HSGM-1468/2020|EPI_ISL_437312|2020-03-25,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000138,NON_GA,"[0.001118277867633932, 0.9988817221323661]"
hCoV-19/Turkey/HSGM-1444/2020|EPI_ISL_437318|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Turkey/HSGM-510/2020|EPI_ISL_437314|2020-03-26,NON_GA,"[0.0, 1.0]"
NODE_0000135,NON_GA,"[0.0022709383728664167, 0.9977290616271335]"
hCoV-19/Turkey/HSGM-4598/2020|EPI_ISL_429868|2020-03-17,NON_GA,"[0.0, 1.0]"
NODE_0000136,NON_GA,"[1.5742765627394397e-06, 0.9999984257234373]"
hCoV-19/Iran/NIV-P1-Q111/2020|EPI_ISL_637103|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Iran/NIV-P2-Q111/2020|EPI_ISL_637104|2020-03-10,NON_GA,"[0.0, 1.0]"
NODE_0000132,NON_GA,"[2.5870783923640735e-08, 0.9999999741292162]"
hCoV-19/Iran/NIV-P2-Q100/2020|EPI_ISL_637101|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Iran/Q100/2020|EPI_ISL_637099|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Iran/NIV-P1-Q100/2020|EPI_ISL_637100|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000140,NON_GA,"[2.116871173483801e-05, 0.999978831288265]"
hCoV-19/India/LA-NCDC-01614/2020|EPI_ISL_435104|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/India/LA-NCDC-01604/2020|EPI_ISL_435103|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/India/LA-NCDC-01616/2020|EPI_ISL_435105|2020-03-17,NON_GA,"[0.0, 1.0]"
NODE_0000143,NON_GA,"[4.350375782646053e-07, 0.9999995649624218]"
hCoV-19/India/LA-NCDC-01441/2020|EPI_ISL_435101|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/India/LA-NCDC-01444/2020|EPI_ISL_435102|2020-03-15,NON_GA,"[0.0, 1.0]"
NODE_0000124,NON_GA,"[0.002114138290555358, 0.9978858617094446]"
hCoV-19/United_Arab_Emirates/L4711/2020|EPI_ISL_469278|2020-03-24,NON_GA,"[0.0, 1.0]"
NODE_0000125,NON_GA,"[1.188093902995317e-05, 0.9999881190609701]"
hCoV-19/United_Arab_Emirates/L068/2020|EPI_ISL_435120|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Uganda/UG011/2020|EPI_ISL_451193|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/DRC/299/2020|EPI_ISL_420840|2020-03-20,NON_GA,"[0.0, 1.0]"
NODE_0000128,NON_GA,"[6.522361883112891e-06, 0.9999934776381169]"
hCoV-19/Sri_Lanka/CDR503/2020|EPI_ISL_525479|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Zambia/ZMB-159/2020|EPI_ISL_977294|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/United_Arab_Emirates/L0231/2020|EPI_ISL_435122|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/United_Arab_Emirates/L5857/2020|EPI_ISL_469279|2020-03-31,NON_GA,"[0.0, 1.0]"
NODE_0000816,NON_GA,"[0.0011238675860767242, 0.9988761324139233]"
hCoV-19/Malaysia/9886/2020|EPI_ISL_501228|2020-03-21,NON_GA,"[0.0, 1.0]"
NODE_0000817,NON_GA,"[2.8722863042995374e-06, 0.9999971277136956]"
hCoV-19/South_Africa/KRISP-06/2020|EPI_ISL_421573|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/India/MH-NCDC-02310/2020|EPI_ISL_435085|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/TN-NCDC-02309/2020|EPI_ISL_435084|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/MH-NCDC-02315/2020|EPI_ISL_435086|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/TN-NCDC-02311/2020|EPI_ISL_435078|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Israel/CVL-n4094/2020|EPI_ISL_649097|2020-03-11,NON_GA,"[0.0, 1.0]"
NODE_0000950,NON_GA,"[5.113192531437148e-06, 0.9999948868074684]"
hCoV-19/Cambodia/1775/2020|EPI_ISL_956384|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/1821/2020|EPI_ISL_956385|2020-03-10,NON_GA,"[0.0, 1.0]"
NODE_0000823,NON_GA,"[3.214802244507767e-22, 0.9999999999999999]"
hCoV-19/Guam/GU_NHG_03/2020|EPI_ISL_445000|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Israel/2020069/2020|EPI_ISL_447412|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-CCMB-J045/2020|EPI_ISL_447847|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Gambia/GC19-026/2020|EPI_ISL_428856|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-GMC-RK1090/2020|EPI_ISL_438139|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/1399/2020|EPI_ISL_501184|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-CCMB-J068/2020|EPI_ISL_447562|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Guam/GU_NHG_02/2020|EPI_ISL_444999|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-CCMB-J009/2020|EPI_ISL_447557|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/2310/2020|EPI_ISL_956394|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/India/un-OUMRK1090/2020|EPI_ISL_447902|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/2297/2020|EPI_ISL_501193|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/8816/2020|EPI_ISL_501224|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Guam/GU-NHG-02/2020|EPI_ISL_444610|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/TSGH-11/2020|EPI_ISL_427398|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/758/2020|EPI_ISL_507003|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Zambia/ZMB-245/2020|EPI_ISL_977376|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Bangkok-CONI-0298/2020|EPI_ISL_693371|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/India/BR-NCDC-2519/2020|EPI_ISL_436419|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/OR-NCDC-02336/2020|EPI_ISL_435088|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Senegal/1351/2020|EPI_ISL_480556|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/TG-CCMB-J014/2020|EPI_ISL_447558|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Phuket_SQ_AR0013/2020|EPI_ISL_699464|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-CCMB-J057/2020|EPI_ISL_447563|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Zambia/ZMB-111/2020|EPI_ISL_977356|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/2099/2020|EPI_ISL_956390|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/1021/2020|EPI_ISL_574506|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Guam/GU_NHG_01/2020|EPI_ISL_444998|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TG-GMC-KN443/2020|EPI_ISL_431103|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Brazil/SC-FIOCRUZ-766/2020|EPI_ISL_427305|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Philippines/PGC06/2020|EPI_ISL_434558|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/UP-NCDC-02321/2020|EPI_ISL_435100|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Oman/RESP-20-2850/2020|EPI_ISL_457977|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TN-NCDC-02312/2020|EPI_ISL_435093|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/TN-NCDC-02334/2020|EPI_ISL_435080|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/220/2020|EPI_ISL_462338|2020-03-06,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/3012/2020|EPI_ISL_501199|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Philippines/PGC03/2020|EPI_ISL_434555|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2180/2020|EPI_ISL_506974|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Zambia/ZMB-403/2020|EPI_ISL_977459|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Zambia/ZMB-349/2020|EPI_ISL_977422|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Zambia/ZMB-140/2020|EPI_ISL_977358|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Zambia/ZMB-464/2020|EPI_ISL_977467|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Zambia/ZMB-99/2020|EPI_ISL_977470|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/India/BR-NCDC-2515/2020|EPI_ISL_436417|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/IMR_WC2665/2020|EPI_ISL_459955|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/India/BR-NCDC-02251/2020|EPI_ISL_435112|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/TN-NCDC-02332/2020|EPI_ISL_435096|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/DL-NCDC-2507/2020|EPI_ISL_436415|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000944,NON_GA,"[4.8528794269575185e-06, 0.9999951471205729]"
hCoV-19/Thailand/Bangkok-CONI-0115/2020|EPI_ISL_455917|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Thailand/Bangkok-CONI-0264/2020|EPI_ISL_693343|2020-03-14,NON_GA,"[0.0, 1.0]"
NODE_0000932,NON_GA,"[8.163801835964489e-05, 0.9999183619816403]"
hCoV-19/Australia/NSW25/2020|EPI_ISL_417388|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/New_Zealand/20CV0306/2020|EPI_ISL_622799|2020-03-30,NON_GA,"[0.0, 1.0]"
NODE_0000909,NON_GA,"[1.7634495571105858e-05, 0.999982365504429]"
hCoV-19/Malaysia/IMR-WC9205/2020|EPI_ISL_489992|2020-03-04,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/IMR-WC9185/2020|EPI_ISL_489994|2020-03-30,NON_GA,"[0.0, 1.0]"
NODE_0000941,NON_GA,"[1.85912535895575e-07, 0.999999814087464]"
hCoV-19/Brunei/3/2020|EPI_ISL_435675|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Brunei/1/2020|EPI_ISL_443187|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Brunei/2/2020|EPI_ISL_435674|2020-03-11,NON_GA,"[0.0, 1.0]"
NODE_0000926,NON_GA,"[0.0004591946973328526, 0.9995408053026672]"
hCoV-19/Taiwan/284/2020|EPI_ISL_429884|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/CGMH-CGU-35/2020|EPI_ISL_667808|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Taiwan/299/2020|EPI_ISL_429882|2020-03-29,NON_GA,"[0.0, 1.0]"
NODE_0000861,NON_GA,"[3.047053225225405e-07, 0.9999996952946775]"
hCoV-19/Australia/NSW49/2020|EPI_ISL_427659|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Saudi_Arabia/KAIMRC01/2020|EPI_ISL_507010|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/Saudi_Arabia/KAIMRC-Alghoribi/2020|EPI_ISL_416432|2020-03-07,NON_GA,"[0.0, 1.0]"
NODE_0000929,NON_GA,"[3.6531060537610605e-08, 0.9999999634689395]"
hCoV-19/Singapore/103/2020|EPI_ISL_443195|2020-03-11,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/1004/2020|EPI_ISL_574487|2020-03-11,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Canada/MB_2/2020|EPI_ISL_429807|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/933/2020|EPI_ISL_538465|2020-03-31,NON_GA,"[0.0, 1.0]"
NODE_0000910,NON_GA,"[3.5832189163923205e-06, 0.9999964167810836]"
hCoV-19/Brunei/4/2020|EPI_ISL_435676|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/3499/2020|EPI_ISL_501205|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Brunei/5/2020|EPI_ISL_435677|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/3321/2020|EPI_ISL_501203|2020-03-30,NON_GA,"[0.0, 1.0]"
NODE_0000914,NON_GA,"[2.675846444287311e-07, 0.9999997324153557]"
hCoV-19/Malaysia/2813/2020|EPI_ISL_501197|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/1713/2020|EPI_ISL_501186|2020-03-25,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/2065/2020|EPI_ISL_501189|2020-03-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/2079/2020|EPI_ISL_501190|2020-03-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/0931/2020|EPI_ISL_501180|2020-03-23,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/2735/2020|EPI_ISL_501195|2020-03-28,NON_GA,"[0.0, 1.0]"
NODE_0000920,NON_GA,"[4.2518496877079115e-05, 0.999957481503123]"
hCoV-19/Malaysia/3145/2020|EPI_ISL_501202|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/3703/2020|EPI_ISL_501208|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/3706/2020|EPI_ISL_501209|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/2363/2020|EPI_ISL_501194|2020-03-27,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000863,NON_GA,"[5.438978532301863e-14, 0.9999999999999457]"
hCoV-19/Jamaica/JM-CDC-4376/2020|EPI_ISL_450794|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Slovenia/MB0329/2020|EPI_ISL_426379|2020-03-29,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Malaysia/2875/2020|EPI_ISL_501198|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/1121/2020|EPI_ISL_501182|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/2690/2020|EPI_ISL_956395|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/India/MH-NIV-6315/2020|EPI_ISL_454542|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/3133/2020|EPI_ISL_501201|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/9136/2020|EPI_ISL_501225|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/0478/2020|EPI_ISL_501178|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/2928/2020|EPI_ISL_956396|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Indonesia/JB-EIJK56/2020|EPI_ISL_889008|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/9857/2020|EPI_ISL_501227|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/3286/2020|EPI_ISL_956397|2020-03-22,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/WB-NCDC-2502/2020|EPI_ISL_436414|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/241/2020|EPI_ISL_462359|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/1204/2020|EPI_ISL_501183|2020-03-24,NON_GA,"[0.0, 1.0]"
NODE_0000900,NON_GA,"[0.00025878901396719865, 0.9997412109860329]"
hCoV-19/Madagascar/VIRO-2722/2020|EPI_ISL_677635|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Madagascar/VIRO-2728/2020|EPI_ISL_677636|2020-03-26,NON_GA,"[0.0, 1.0]"
NODE_0000902,NON_GA,"[0.00023274259072751682, 0.9997672574092723]"
hCoV-19/India/TG-CCMB-J067/2020|EPI_ISL_447561|2020-03-31,NON_GA,"[0.0, 1.0]"
NODE_0000903,NON_GA,"[0.00020885049258145358, 0.9997911495074184]"
hCoV-19/India/JK-NCDC-02326/2020|EPI_ISL_435090|2020-03-29,NON_GA,"[0.0, 1.0]"
hCoV-19/India/TN-NCDC-02245/2020|EPI_ISL_435091|2020-03-28,NON_GA,"[0.0, 1.0]"
NODE_0000873,NON_GA,"[1.2293510205040532e-12, 0.9999999999987707]"
hCoV-19/Malaysia/189332/2020|EPI_ISL_417917|2020-03-20,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/228/2020|EPI_ISL_462346|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Cambodia/2266/2020|EPI_ISL_956393|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/188407/2020|EPI_ISL_417918|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/India/AS-NCDC-2535/2020|EPI_ISL_436422|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/934/2020|EPI_ISL_538466|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/996/2020|EPI_ISL_549004|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/233/2020|EPI_ISL_462351|2020-03-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Cambodia/2265/2020|EPI_ISL_956392|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/VIC913/2020|EPI_ISL_426882|2020-03-24,NON_GA,"[0.0, 1.0]"
NODE_0000886,NON_GA,"[0.00038752875973725834, 0.9996124712402628]"
hCoV-19/Singapore/223/2020|EPI_ISL_462341|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/224/2020|EPI_ISL_462342|2020-03-30,NON_GA,"[0.0, 1.0]"
NODE_0000884,NON_GA,"[0.00029138198049334966, 0.9997086180195066]"
hCoV-19/Malaysia/2063/2020|EPI_ISL_501188|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Malaysia/2811/2020|EPI_ISL_501196|2020-03-28,NON_GA,"[0.0, 1.0]"
NODE_0000882,NON_GA,"[5.39474483212014e-05, 0.9999460525516788]"
hCoV-19/India/TG-CCMB-J047/2020|EPI_ISL_447862|2020-03-31,NON_GA,"[0.0, 1.0]"
hCoV-19/India/MH-ICMR-C1046/2020|EPI_ISL_1055384|2020-03-19,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/India/WB-IK3/2020|EPI_ISL_511900|2020-03-31,NON_GA,"[0.0, 1.0]"
NODE_0000888,NON_GA,"[2.046834141418412e-06, 0.9999979531658587]"
hCoV-19/Singapore/40/2020|EPI_ISL_422433|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/41/2020|EPI_ISL_422434|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Singapore/349/2020|EPI_ISL_469104|2020-03-31,NON_GA,"[0.0, 0.9999999999999999]"
