name,state,state_conf
hCoV-19/Wuhan/0126-C106/2020|EPI_ISL_493186|2020-01-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/0126-C111/2020|EPI_ISL_493189|2020-01-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/0126-C98/2020|EPI_ISL_493181|2020-01-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/0126-C103/2020|EPI_ISL_493185|2020-01-26,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Wuhan/0126-C109/2020|EPI_ISL_493188|2020-01-26,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000526,NON_GA,"[2.08840131103805e-05, 0.9999791159868895]"
hCoV-19/Shandong/LY007-2/2020|EPI_ISL_414940|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Shandong/LY008-2/2020|EPI_ISL_414941|2020-01-30,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shandong/LY003-2/2020|EPI_ISL_414936|2020-01-23,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shandong/LY004-2/2020|EPI_ISL_414937|2020-01-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Shandong/LY006-2/2020|EPI_ISL_414939|2020-01-25,NON_GA,"[0.0, 1.0]"
NODE_0000603,NON_GA,"[5.680354116656977e-05, 0.9999431964588336]"
hCoV-19/South_Korea/KCDC15-NCCP43331/2020|EPI_ISL_812961|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2018/2020|EPI_ISL_427812|2020-02-19,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Beijing/235/2020|EPI_ISL_413521|2020-01-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Beijing/BJ390/2020|EPI_ISL_430730|2020-01-31,NON_GA,"[0.0, 1.0]"
hCoV-19/Beijing/Wuhan_IME-BJ02/2020|EPI_ISL_424356|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Henan/HN03/2020|EPI_ISL_450442|2020-02-24,NON_GA,"[0.0, 1.0]"
NODE_0000609,NON_GA,"[0.0015031935529723917, 0.9984968064470277]"
hCoV-19/South_Korea/KCDC2167/2020|EPI_ISL_506961|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2170/2020|EPI_ISL_506964|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2104/2020|EPI_ISL_498005|2020-03-09,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2142/2020|EPI_ISL_498043|2020-03-21,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/South_Korea/A3/2020|EPI_ISL_485002|2020-03-13,NON_GA,"[0.0, 1.0]"
NODE_0000552,NON_GA,"[0.00030147585782444933, 0.9996985241421755]"
hCoV-19/Sichuan/SC-PHCC2-040/2020|EPI_ISL_451360|2020-01-24,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shanghai/SH0005/2020|EPI_ISL_416319|2020-01-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Henan/fahzu0035/2020|EPI_ISL_1040048|2020-02-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF012/2020|EPI_ISL_403932|2020-01-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Shenzhen/HKU-SZ-005/2020|EPI_ISL_405839|2020-01-11,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Guangdong/20SF013/2020|EPI_ISL_403933|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF025/2020|EPI_ISL_403935|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Shenzhen/SZTH-002/2020|EPI_ISL_406593|2020-01-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/BY-BIM-Pat3/2020|EPI_ISL_414521|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Yichun/JX2325/2020|EPI_ISL_455460|2020-02-09,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000568,NON_GA,"[0.005382714358987495, 0.9946172856410125]"
hCoV-19/France/ARA-SC342/2020|EPI_ISL_660337|2020-03-14,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shanghai/SH0059/2020|EPI_ISL_416366|2020-01-30,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000565,NON_GA,"[0.0024574685001938117, 0.9975425314998062]"
hCoV-19/Sichuan/SC-PHCC2-050/2020|EPI_ISL_451370|2020-02-04,NON_GA,"[0.0, 1.0]"
NODE_0000566,NON_GA,"[1.6240408848758184e-05, 0.9999837595911512]"
hCoV-19/Henan/fahzu0002/2020|EPI_ISL_1040031|2020-02-20,NON_GA,"[0.0, 1.0]"
hCoV-19/Henan/fahzu0019/2020|EPI_ISL_1040040|2020-02-20,NON_GA,"[0.0, 1.0]"
NODE_0000560,NON_GA,"[0.0012067240906223462, 0.9987932759093776]"
hCoV-19/Beijing/BJ752/2020|EPI_ISL_430724|2020-02-08,NON_GA,"[0.0, 1.0]"
hCoV-19/Beijing/Wuhan_IME-BJ01/2020|EPI_ISL_424355|2020-01-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Beijing/BJ561/2020|EPI_ISL_430731|2020-02-04,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000530,NON_GA,"[0.0024317671717383367, 0.9975682328282616]"
NODE_0000531,NON_GA,"[0.0008558998498150028, 0.9991441001501851]"
hCoV-19/Lu_an/33/2020|EPI_ISL_1069198|2020-01-28,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/CA-UCLA-156/2020|EPI_ISL_537495|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/2020XN4243-P0035/2020|EPI_ISL_413853|2020-01-30,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Shanghai/SH0002/2020|EPI_ISL_416316|2020-01-25,NON_GA,"[0.0, 1.0]"
hCoV-19/France/PAC-SC242/2020|EPI_ISL_641527|2020-03-29,NON_GA,"[0.0, 1.0]"
NODE_0000535,NON_GA,"[0.0001984464703622488, 0.9998015535296378]"
hCoV-19/Fujian/3520022Y/2020|EPI_ISL_431785|2020-01-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Henan/fahzu0012/2020|EPI_ISL_1040036|2020-02-17,NON_GA,"[0.0, 1.0]"
NODE_0000537,NON_GA,"[0.000710336290539804, 0.9992896637094603]"
hCoV-19/Germany/HH-hpi-p1820/2020|EPI_ISL_776176|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p2186/2020|EPI_ISL_776414|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1991/2020|EPI_ISL_776309|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1948/2020|EPI_ISL_776275|2020-03-27,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1836/2020|EPI_ISL_776189|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1905/2020|EPI_ISL_776242|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1933/2020|EPI_ISL_776261|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p2173/2020|EPI_ISL_776403|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p2167/2020|EPI_ISL_776397|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1914/2020|EPI_ISL_776245|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1926/2020|EPI_ISL_776256|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1928/2020|EPI_ISL_776257|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1978/2020|EPI_ISL_776298|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Germany/HH-hpi-p1945/2020|EPI_ISL_776272|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000569,NON_GA,"[3.88050552036531e-05, 0.9999611949447964]"
hCoV-19/Spain/NC-IBV-001360/2020|EPI_ISL_452541|2020-03-10,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AN-IBV-001897/2020|EPI_ISL_467071|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-260/2020|EPI_ISL_436355|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-IBV-005351/2020|EPI_ISL_510228|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-003228/2020|EPI_ISL_480985|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-107/2020|EPI_ISL_436202|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Singapore/174/2020|EPI_ISL_462292|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-003251/2020|EPI_ISL_480966|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/RI-IBV-006008/2020|EPI_ISL_500439|2020-03-26,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-H12-LP19-4952/2020|EPI_ISL_428676|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-IBV-004899/2020|EPI_ISL_481089|2020-03-08,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-IBV-98003106/2020|EPI_ISL_538042|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000758/2020|EPI_ISL_452733|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000948/2020|EPI_ISL_452625|2020-03-28,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-003223/2020|EPI_ISL_480968|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-IBV-005361/2020|EPI_ISL_510237|2020-03-22,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AN-IBV-001326/2020|EPI_ISL_452547|2020-03-23,NON_GA,"[0.0, 1.0]"
NODE_0000598,NON_GA,"[0.0014765804838143368, 0.9985234195161857]"
hCoV-19/Spain/EX-IBV-005020/2020|EPI_ISL_510329|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AR-IBV-2455/2020|EPI_ISL_468792|2020-03-23,NON_GA,"[0.0, 1.0]"
NODE_0000601,NON_GA,"[0.0006193833465294731, 0.9993806166534707]"
hCoV-19/Spain/IB-IBV-2504/2020|EPI_ISL_468961|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/IB-IBV-2553/2020|EPI_ISL_468960|2020-03-25,NON_GA,"[0.0, 1.0]"
NODE_0000588,NON_GA,"[3.323607270063672e-06, 0.9999966763927298]"
hCoV-19/Spain/MD-IBV-004917/2020|EPI_ISL_481060|2020-03-13,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/CM-ISCIII-201371/2020|EPI_ISL_862641|2020-03-02,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/CM-ISCIII-201369/2020|EPI_ISL_862642|2020-03-02,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000578,NON_GA,"[3.783981837311915e-05, 0.9999621601816269]"
hCoV-19/Spain/GA-IBV-004044/2020|EPI_ISL_510283|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/EX-IBV-005016/2020|EPI_ISL_510325|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/IB-IBV-h2502/2020|EPI_ISL_468982|2020-03-15,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/AR-IBV-2413/2020|EPI_ISL_468845|2020-03-23,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/IB-IBV-h2536/2020|EPI_ISL_468954|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AR-IBV-2397/2020|EPI_ISL_468834|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AR-IBV-2389/2020|EPI_ISL_468822|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000585,NON_GA,"[0.00037659911632142453, 0.9996234008836785]"
hCoV-19/Spain/PV-IBV-000881/2020|EPI_ISL_452678|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-003226/2020|EPI_ISL_480956|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000922/2020|EPI_ISL_452649|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000299,NON_GA,"[0.0065601005696001745, 0.9934398994303999]"
hCoV-19/USA/NY-NYCPHL-000615/2020|EPI_ISL_632072|2020-03-11,NON_GA,"[0.0, 1.0]"
NODE_0000300,NON_GA,"[0.0016319791692904805, 0.9983680208307094]"
hCoV-19/Spain/PV-IBV-001435/2020|EPI_ISL_467143|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001450/2020|EPI_ISL_467137|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/RI-ISCIII-201277/2020|EPI_ISL_455336|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/MD-H12-LP20-2327/2020|EPI_ISL_428677|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-55/2020|EPI_ISL_425179|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001594/2020|EPI_ISL_467142|2020-03-13,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001464/2020|EPI_ISL_467092|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000736/2020|EPI_ISL_452744|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/RI-IBV-99005860/2020|EPI_ISL_537403|2020-03-03,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001539/2020|EPI_ISL_467174|2020-03-16,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001544/2020|EPI_ISL_467182|2020-03-16,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001583/2020|EPI_ISL_467104|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001522/2020|EPI_ISL_467106|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001587/2020|EPI_ISL_467103|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001547/2020|EPI_ISL_467110|2020-03-16,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/VC-FISABIO-31/2020|EPI_ISL_420116|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001553/2020|EPI_ISL_467114|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001606/2020|EPI_ISL_467165|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-89/2020|EPI_ISL_425213|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-93/2020|EPI_ISL_425217|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001604/2020|EPI_ISL_467175|2020-03-13,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/RI-IBV-h2285/2020|EPI_ISL_468764|2020-03-01,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/RI-IBV-h2286/2020|EPI_ISL_468763|2020-03-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001616/2020|EPI_ISL_467168|2020-03-18,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001533/2020|EPI_ISL_467099|2020-03-16,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-001598/2020|EPI_ISL_467160|2020-03-13,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-000766/2020|EPI_ISL_452730|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000714/2020|EPI_ISL_452754|2020-03-05,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AN-IBV-006115/2020|EPI_ISL_510444|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000690/2020|EPI_ISL_452774|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000778/2020|EPI_ISL_452727|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-ISCIII-201607/2020|EPI_ISL_419240|2020-03-03,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/AN-IBV-001987/2020|EPI_ISL_509623|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000689/2020|EPI_ISL_452775|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/RI-IBV-99010923/2020|EPI_ISL_732762|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/AN-IBV-002841/2020|EPI_ISL_474923|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/VC-FISABIO-125/2020|EPI_ISL_436220|2020-03-14,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AN-IBV-001950/2020|EPI_ISL_452429|2020-03-13,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/VC-FISABIO-30/2020|EPI_ISL_420115|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/VC-FISABIO-19/2020|EPI_ISL_419683|2020-03-08,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Panama/GMI-PA352445/2020|EPI_ISL_1225382|2020-02-04,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-000860/2020|EPI_ISL_452692|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/RI-IBV-99005844/2020|EPI_ISL_537387|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-001514/2020|EPI_ISL_467093|2020-03-19,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-59/2020|EPI_ISL_425183|2020-03-10,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/RI-IBV-99005863/2020|EPI_ISL_537406|2020-03-03,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-000692/2020|EPI_ISL_452772|2020-02-29,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/GA-ISCIII-201796/2020|EPI_ISL_455330|2020-03-09,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/AN-IBV-002852/2020|EPI_ISL_474842|2020-03-13,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/PV-IBV-000842/2020|EPI_ISL_452704|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/VC-FISABIO-116/2020|EPI_ISL_436211|2020-03-12,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000853/2020|EPI_ISL_452698|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000748/2020|EPI_ISL_452740|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-000699/2020|EPI_ISL_452765|2020-03-08,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000322,NON_GA,"[0.00528274217649824, 0.9947172578235018]"
hCoV-19/Spain/AS-IBV-98006589/2020|EPI_ISL_654637|2020-03-11,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/PV-IBV-003249/2020|EPI_ISL_480987|2020-03-16,NON_GA,"[0.0, 1.0]"
NODE_0000328,NON_GA,"[0.003732741319917663, 0.9962672586800825]"
hCoV-19/Uruguay/UY-NYUMC850/2020|EPI_ISL_457946|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/CL-ISCIII-205362/2020|EPI_ISL_862637|2020-03-21,NON_GA,"[0.0, 1.0]"
NODE_0000318,NON_GA,"[0.005049550487709108, 0.9949504495122908]"
hCoV-19/Australia/NSW2262/2020|EPI_ISL_500698|2020-03-22,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000319,NON_GA,"[0.004013772846344006, 0.995986227153656]"
hCoV-19/USA/CA-CZB-1588/2020|EPI_ISL_468518|2020-03-24,NON_GA,"[0.0, 1.0]"
hCoV-19/Australia/WA46/2020|EPI_ISL_470863|2020-03-27,NON_GA,"[0.0, 1.0]"
NODE_0000326,NON_GA,"[0.005102127500608852, 0.9948978724993912]"
hCoV-19/Spain/AN-IBV-001944/2020|EPI_ISL_452434|2020-03-12,NON_GA,"[0.0, 0.9999999999999999]"
hCoV-19/Spain/AN-IBV-002055/2020|EPI_ISL_452374|2020-03-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Spain/AN-IBV-002038/2020|EPI_ISL_452387|2020-03-17,NON_GA,"[0.0, 0.9999999999999999]"
NODE_0000364,NON_GA,"[0.00326402255817298, 0.9967359774418272]"
NODE_0000494,NON_GA,"[0.007444027346394429, 0.9925559726536056]"
hCoV-19/Wuhan/HB-WH5-231/2020|EPI_ISL_454974|2020-02-17,NON_GA,"[0.0, 1.0]"
hCoV-19/Wuhan/HB-WH6-246/2020|EPI_ISL_454983|2020-03-12,NON_GA,"[0.0, 1.0]"
NODE_0000365,NON_GA,"[0.00029626155756637374, 0.9997037384424335]"
hCoV-19/Shanghai/SH0128/2020|EPI_ISL_416409|2020-02-02,NON_GA,"[0.0, 1.0]"
hCoV-19/Sichuan/IVDC-SC-001/2020|EPI_ISL_408484|2020-01-15,NON_GA,"[0.0, 1.0]"
hCoV-19/Shanghai/SH0032/2020|EPI_ISL_416341|2020-02-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Shanghai/SH0029/2020|EPI_ISL_416338|2020-02-01,NON_GA,"[0.0, 1.0]"
hCoV-19/Guangdong/20SF115/2020|EPI_ISL_428443|2020-01-21,NON_GA,"[0.0, 1.0]"
NODE_0000370,NON_GA,"[0.009113003003230619, 0.9908869969967695]"
NODE_0000492,NON_GA,"[0.003986162671743597, 0.9960138373282564]"
hCoV-19/South_Korea/KCDC2014/2020|EPI_ISL_426187|2020-02-12,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2047/2020|EPI_ISL_471453|2020-02-20,NON_GA,"[0.0, 1.0]"
hCoV-19/South_Korea/KCDC2012/2020|EPI_ISL_426182|2020-02-09,NON_GA,"[0.0, 1.0]"
NODE_0000371,NON_GA,"[0.48582071988271747, 0.5141792801172825]"
hCoV-19/USA/SC-DHEC-0003/2020|EPI_ISL_491098|2020-03-07,NON_GA,"[0.0, 1.0]"
NODE_0000372,GA,"[1.0, 6.040224849637872e-41]"
hCoV-19/USA/GA-CDC-8427/2020|EPI_ISL_594456|2020-03-06,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-QDX-2259/2020|EPI_ISL_604531|2020-03-13,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-QDX-2150/2020|EPI_ISL_604450|2020-03-14,GA,"[1.0, 0.0]"
hCoV-19/USA/IL-NM097/2020|EPI_ISL_444585|2020-03-15,NON_GA,"[0.0, 0.9999999999999999]"
|GA-EHC-038L,GA,"[1.0, 0.0]"
hCoV-19/USA/GA_2118/2020|EPI_ISL_424861|2020-03-08,GA,"[1.0, 0.0]"
hCoV-19/USA/FL-QDX-785/2020|EPI_ISL_571520|2020-03-21,NON_GA,"[0.0, 1.0]"
|GA-EHC-108D,GA,"[1.0, 0.0]"
|GA-EHC-035I,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-QDX-2553/2020|EPI_ISL_604781|2020-03-14,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-QDX-2158/2020|EPI_ISL_604451|2020-03-14,GA,"[1.0, 0.0]"
hCoV-19/USA/SC_3571/2020|EPI_ISL_424904|2020-03-07,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/SC-DHEC-0031/2020|EPI_ISL_529173|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/DE-DHSS-F918613/2020|EPI_ISL_574599|2020-03-20,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/TX-QDX-2025/2020|EPI_ISL_604376|2020-03-17,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/GA_2343/2020|EPI_ISL_424864|2020-03-10,GA,"[0.9999999999999999, 0.0]"
|GA-EHC-042P,GA,"[1.0, 0.0]"
hCoV-19/USA/GA_1847/2020|EPI_ISL_424859|2020-03-05,GA,"[1.0, 0.0]"
|GA-EHC-037K,GA,"[1.0, 0.0]"
hCoV-19/USA/SC_3569/2020|EPI_ISL_424841|2020-03-06,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/GA-QDX-2443/2020|EPI_ISL_604778|2020-03-13,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-QDX-2461/2020|EPI_ISL_604779|2020-03-14,GA,"[1.0, 0.0]"
hCoV-19/USA/MN-QDX-1386/2020|EPI_ISL_572175|2020-03-16,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/GA_2070/2020|EPI_ISL_426417|2020-03-07,GA,"[1.0, 0.0]"
hCoV-19/USA/GA_1320/2020|EPI_ISL_420786|2020-03-03,GA,"[1.0, 0.0]"
|GA-EHC-018R,GA,"[1.0, 0.0]"
hCoV-19/USA/GA_1445/2020|EPI_ISL_420788|2020-03-04,GA,"[1.0, 0.0]"
|GA-EHC-060H,GA,"[1.0, 0.0]"
NODE_0000489,GA,"[0.9980393740467748, 0.001960625953225095]"
|GA-EHC-040N,GA,"[1.0, 0.0]"
|GA-EHC-111G,GA,"[1.0, 0.0]"
NODE_0000484,GA,"[0.9987101499326064, 0.0012898500673935668]"
hCoV-19/USA/GA-QDX-579/2020|EPI_ISL_571290|2020-03-16,GA,"[1.0, 0.0]"
|GA-EHC-113J,GA,"[1.0, 0.0]"
NODE_0000481,GA,"[0.7645793829121718, 0.23542061708782833]"
hCoV-19/USA/GA-QDX-53/2020|EPI_ISL_467849|2020-03-13,GA,"[1.0, 0.0]"
hCoV-19/USA/SC_3575/2020|EPI_ISL_424842|2020-03-07,NON_GA,"[0.0, 1.0]"
NODE_0000479,GA,"[0.9999463996802934, 5.360031970655922e-05]"
hCoV-19/USA/GA-QDX-2196/2020|EPI_ISL_604527|2020-03-13,GA,"[1.0, 0.0]"
hCoV-19/USA/GA-CDC-2059/2020|EPI_ISL_452125|2020-03-07,GA,"[1.0, 0.0]"
NODE_0000468,GA,"[0.9999994361365642, 5.638634357694927e-07]"
hCoV-19/USA/MI-MDHHS-SC20181/2020|EPI_ISL_436865|2020-03-25,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/MI-QDX-309/2020|EPI_ISL_571053|2020-03-21,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/WI-UW-235/2020|EPI_ISL_428331|2020-03-28,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/MI-MDHHS-SC21136/2020|EPI_ISL_507912|2020-03-30,NON_GA,"[0.0, 1.0]"
hCoV-19/USA/GA-QDX-2115/2020|EPI_ISL_604449|2020-03-14,GA,"[0.9999999999999999, 0.0]"
