Shanghai/SH0029/2020	EPI_ISL_416338	True	True	True	True	True	True	True
Shanghai/SH0032/2020	EPI_ISL_416341	True	True	True	True	True	True	True
Shanghai/SH0079/2020	EPI_ISL_416381	True	True	True	True	True	True	True
Shanghai/SH0128/2020	EPI_ISL_416409	True	True	True	True	True	True	True
Sichuan/IVDC-SC-001/2020	EPI_ISL_408484	True	True	True	True	True	True	True
Singapore/232/2020	EPI_ISL_462350	True	False	False	False	False	False	False
Singapore/833/2020	EPI_ISL_516805	True	False	False	False	False	False	False
Singapore/925/2020	EPI_ISL_538456	True	False	False	False	False	False	False
Singapore/926/2020	EPI_ISL_538458	True	False	False	False	False	False	False
SouthKorea/KCDC2012/2020	EPI_ISL_426182	True	True	True	True	True	True	True
SouthKorea/KCDC2013/2020	EPI_ISL_426183	True	True	True	True	True	True	True
SouthKorea/KCDC2014/2020	EPI_ISL_426187	True	True	True	True	True	True	True
SouthKorea/KCDC2047/2020	EPI_ISL_471453	True	True	True	True	True	True	True
SouthKorea/KCDC2065/2020	EPI_ISL_497966	True	True	True	True	True	True	True
Taiwan/NCKUH-013/2020	EPI_ISL_493206	True	False	False	False	False	False	False
UnitedArabEmirates/P1/2020	EPI_ISL_463740	True	False	False	False	False	False	False
Vietnam/38142/2020	EPI_ISL_416427	True	True	True	True	True	True	True
Vietnam/CM99/2020	EPI_ISL_416429	True	True	True	True	True	True	True
Wuhan/HB-WH5-231/2020	EPI_ISL_454974	True	True	True	True	True	True	True
Wuhan/HB-WH6-246/2020	EPI_ISL_454983	True	False	False	False	False	False	False
USA/AZ-QDX-1568/2020	EPI_ISL_603872	True	True	True	True	True	True	True
USA/AZ-QDX-1729/2020	EPI_ISL_604015	True	True	True	True	True	True	True
USA/AZ-TG268282/2020	EPI_ISL_426504	True	True	True	True	True	True	True
USA/AZ-TG271435/2020	EPI_ISL_426534	True	True	True	True	True	True	True
USA/AZ-TG271575/2020	EPI_ISL_694052	True	True	True	True	True	True	True
USA/CA-CSMC134/2020	EPI_ISL_475612	True	True	True	True	True	True	True
USA/CA-CZB-1280/2020	EPI_ISL_454638	True	True	True	True	True	True	True
USA/CA-CZB043/2020	EPI_ISL_429048	True	True	True	True	True	True	True
USA/CA-QDX-1043/2020	EPI_ISL_571708	True	True	False	False	True	False	True
USA/CA-QDX-111/2020	EPI_ISL_468563	True	True	True	True	True	True	True
USA/CA-QDX-1434/2020	EPI_ISL_572086	True	True	False	False	True	False	False
USA/CA-QDX-148/2020	EPI_ISL_467814	True	True	True	False	False	False	False
USA/CA-QDX-1520/2020	EPI_ISL_603773	True	True	False	True	False	True	True
USA/CA-QDX-1528/2020	EPI_ISL_603781	True	True	False	False	False	False	False
USA/CA-QDX-1576/2020	EPI_ISL_603890	True	True	True	False	False	False	True
USA/CA-QDX-1629/2020	EPI_ISL_603908	True	True	False	False	False	False	False
USA/CA-QDX-1675/2020	EPI_ISL_603924	True	True	False	False	False	False	False
USA/CA-QDX-1975/2020	EPI_ISL_604217	True	True	True	True	True	True	True
USA/CA-QDX-2007/2020	EPI_ISL_604304	True	True	False	True	False	False	False
USA/CA-QDX-2012/2020	EPI_ISL_604306	True	True	False	False	True	False	False
USA/CA-QDX-2019/2020	EPI_ISL_604308	True	True	True	True	True	True	True
USA/CA-QDX-2022/2020	EPI_ISL_604310	True	True	False	False	False	False	False
USA/CA-QDX-2039/2020	EPI_ISL_604319	True	True	False	False	False	False	False
USA/CA-QDX-2077/2020	EPI_ISL_604395	True	True	False	False	False	True	False
USA/CA-QDX-2134/2020	EPI_ISL_604423	True	True	False	False	False	False	False
USA/CA-QDX-2185/2020	EPI_ISL_604446	True	True	True	True	True	False	False
USA/CA-QDX-2586/2020	EPI_ISL_604881	True	True	False	False	False	True	False
USA/CA-QDX-2647/2020	EPI_ISL_604909	True	True	False	False	False	False	True
USA/CA-QDX-2691/2020	EPI_ISL_604998	True	True	True	True	False	True	False
USA/CA-QDX-449/2020	EPI_ISL_571171	True	True	False	True	False	True	False
USA/CA-QDX-698/2020	EPI_ISL_571417	True	True	False	False	True	False	False
USA/CA-QDX-704/2020	EPI_ISL_571421	True	True	False	False	False	False	False
USA/CA-QDX-705/2020	EPI_ISL_571422	True	True	False	False	False	False	False
USA/CA-QDX-797/2020	EPI_ISL_571491	True	True	True	False	False	False	True
USA/CT-UW260/2020	EPI_ISL_418045	True	False	False	False	False	False	False
USA/DE-DHSS-F917680/2020	EPI_ISL_574586	True	True	False	False	False	False	False
USA/DE-DHSS-F917718/2020	EPI_ISL_561345	True	True	False	False	True	False	False
USA/DE-DHSS-F917736/2020	EPI_ISL_561346	True	True	False	True	False	True	False
USA/DE-DHSS-F917751/2020	EPI_ISL_565832	True	True	False	True	False	False	False
USA/DE-DHSS-F917887/2020	EPI_ISL_584013	True	True	True	True	False	True	True
USA/DE-DHSS-F917888/2020	EPI_ISL_576160	True	True	False	False	True	False	False
USA/DE-DHSS-F917914/2020	EPI_ISL_576227	True	True	False	False	False	True	True
USA/DE-DHSS-F917930/2020	EPI_ISL_576224	True	True	True	False	False	False	False
USA/DE-DHSS-F917932/2020	EPI_ISL_576156	True	True	False	False	True	False	False
USA/DE-DHSS-F917934/2020	EPI_ISL_576225	True	True	True	False	False	True	True
USA/DE-DHSS-F917945/2020	EPI_ISL_576223	True	True	False	False	True	False	False
USA/DE-DHSS-F917986/2020	EPI_ISL_576158	True	True	False	True	True	False	True
USA/DE-DHSS-F918161/2020	EPI_ISL_576151	True	True	True	True	False	False	False
USA/DE-DHSS-F918170/2020	EPI_ISL_593945	True	True	True	False	False	True	True
USA/DE-DHSS-F918443/2020	EPI_ISL_593963	True	True	True	True	True	True	True
USA/DE-DHSS-F918451/2020	EPI_ISL_593966	True	True	True	True	True	True	True
USA/DE-DHSS-F918613/2020	EPI_ISL_574599	True	True	True	True	True	True	True
USA/FL-BPHL-0487/2020	EPI_ISL_495393	True	True	True	False	False	True	True
USA/FL-BPHL-0584/2020	EPI_ISL_508788	True	True	False	True	False	False	False
USA/FL-BPHL-0595/2020	EPI_ISL_508799	True	True	False	False	True	False	True
USA/FL-BPHL-0597/2020	EPI_ISL_508801	True	True	True	True	True	True	False
USA/FL-BPHL-0676/2020	EPI_ISL_509734	True	True	True	False	False	True	False
USA/FL-BPHL-0682/2020	EPI_ISL_509740	True	True	False	False	True	True	True
USA/FL-BPHL-0714/2020	EPI_ISL_509772	True	True	True	True	True	True	True
USA/FL-BPHL-1227/2020	EPI_ISL_541237	True	True	True	True	True	True	True
USA/FL-BPHL-2100/2020	EPI_ISL_653253	True	True	True	True	True	True	True
USA/FL-CDC-2718/2020	EPI_ISL_452111	True	True	True	True	True	True	True
USA/FL-QDX-2018/2020	EPI_ISL_604326	True	True	True	True	False	False	False
USA/FL-QDX-2510/2020	EPI_ISL_604775	True	True	False	True	False	False	False
USA/FL-QDX-2513/2020	EPI_ISL_604776	True	True	False	False	True	True	False
USA/FL-QDX-574/2020	EPI_ISL_571286	True	True	False	True	True	False	True
USA/FL-QDX-785/2020	EPI_ISL_571520	True	True	True	False	True	True	True
USA/FL-QDX-788/2020	EPI_ISL_571523	True	True	True	False	True	False	False
USA/FL-QDX-943/2020	EPI_ISL_571598	True	True	False	False	False	False	True
USA/FL-TGH-0043/2020	EPI_ISL_1379452	True	True	True	False	False	True	False
USA/FL-TGH-0055/2020	EPI_ISL_1379464	True	True	False	False	False	False	False
USA/FL-TGH-0060/2020	EPI_ISL_1379469	True	True	False	False	False	True	True
USA/FL-TGH-0062/2020	EPI_ISL_1379471	True	True	False	True	True	True	False
USA/FL-TGH-0063/2020	EPI_ISL_1379472	True	True	False	False	False	False	True
USA/FL-TGH-0080/2020	EPI_ISL_1379487	True	True	True	False	True	False	True
USA/FL-TGH-0082/2020	EPI_ISL_1379489	True	True	False	True	True	False	False
USA/FL-TGH-0083/2020	EPI_ISL_1379490	True	True	False	True	False	True	False
USA/FL-UF2/2020	EPI_ISL_434637	True	True	False	True	False	False	True
USA/FL-UFL-UF2/2020	EPI_ISL_424351	True	True	True	True	False	False	False
USA/FL-USAFSAM-S009/2020	EPI_ISL_512785	True	True	True	False	False	False	False
USA/FL_9655/2020	EPI_ISL_424854	True	True	True	True	True	True	True
USA/HI-QDX-759/2020	EPI_ISL_571528	True	False	False	False	False	False	False
USA/IL-NM-0052/2020	EPI_ISL_626360	True	True	True	True	True	True	True
USA/IL-NM-0144/2020	EPI_ISL_626368	True	True	False	False	True	True	True
USA/IL-NM-0149/2020	EPI_ISL_626370	True	True	True	True	True	True	True
USA/IL-NM-0184/2020	EPI_ISL_626375	True	True	True	True	True	False	True
USA/IL-NM-0333/2020	EPI_ISL_936497	True	True	False	True	False	True	False
USA/IL-NM-0367/2020	EPI_ISL_626382	True	True	False	False	False	False	False
USA/IL-NM-0672/2020	EPI_ISL_626464	True	True	True	False	False	False	True
USA/IL-NM-0675/2020	EPI_ISL_626467	True	True	True	False	True	True	False
USA/IL-NM-0676/2020	EPI_ISL_626468	True	True	False	True	True	False	True
USA/IL-NM0103/2020	EPI_ISL_444588	True	True	False	False	False	False	False
USA/IL-NM0109/2020	EPI_ISL_444594	True	True	False	False	True	False	False
USA/IL-NM0112/2020	EPI_ISL_444596	True	True	False	False	False	True	True
USA/IL-NM0113/2020	EPI_ISL_444597	True	True	False	True	False	True	False
USA/IL-NM0120/2020	EPI_ISL_444603	True	True	False	True	True	False	False
USA/IL-NM0121/2020	EPI_ISL_444604	True	True	True	True	False	False	True
USA/IL-NM020/2020	EPI_ISL_444530	True	True	False	False	True	True	False
